Stkcd,Reptdt,S0301a,,,,,S0302a,S0303a,S0304a,S0305a,S0306a
300225,2018-09-30,石河子怡科股权投资合伙企业(有限合伙),,,,,6921229 ,3,1.47,流通A股,5
300225,2018-09-30,胡家喜,,,,,6349700 ,3,1.35,流通A股,6
300225,2018-09-30,中央汇金资产管理有限责任公司,,,,,4858300 ,3,1.03,流通A股,7
300225,2018-09-30,百年人寿保险股份有限公司,传统保险产品,,,,4060060 ,3,0.86,流通A股,8
300225,2018-09-30,徐福春,,,,,3450000 ,3,0.73,流通A股,9
300225,2018-09-30,夏金治,,,,,3330000 ,3,0.71,流通A股,10
300226,2018-09-30,上海兴业投资发展有限公司,,,,,40104743 ,3,25.19,流通A股,1
300226,2018-09-30,朱军红,,,,,7406025 ,3,4.65,"未流通股,流通A股",2
300226,2018-09-30,中国工商银行股份有限公司,富国天惠精选成长混合型证券投资基金(LOF),,,,4396110 ,3,2.76,流通A股,3
300226,2018-09-30,中国工商银行股份有限公司,汇添富移动互联股票型证券投资基金,,,,4003668 ,3,2.51,流通A股,4
300226,2018-09-30,华夏成长证券投资基金,,,,,3104079 ,3,1.95,流通A股,5
300226,2018-09-30,杭州睿星投资管理有限公司,睿星财富2号证券投资基金,,,,3003401 ,3,1.89,流通A股,6
300226,2018-09-30,徐以芳,,,,,2880000 ,3,1.81,流通A股,7
300226,2018-09-30,中国银行股份有限公司,海富通股票混合型证券投资基金,,,,2763642 ,3,1.74,流通A股,8
300226,2018-09-30,中国农业银行股份有限公司,汇添富社会责任混合型证券投资基金,,,,2401744 ,3,1.51,流通A股,9
300226,2018-09-30,杭州睿星投资管理有限公司,睿星财富3号证券投资基金,,,,2211101 ,3,1.39,流通A股,10
300227,2018-09-30,侯若洪,,,,,39355348 ,1,17.69,"未流通股,流通A股",1
300227,2018-09-30,王荣,,,,,20835417 ,1,9.37,"未流通股,流通A股",2
300227,2018-09-30,姚彩虹,,,,,10542528 ,1,4.74,"未流通股,流通A股",3
300227,2018-09-30,孙晖,,,,,9330042 ,1,4.19,未流通股,4
300227,2018-09-30,广州市银国达资产管理有限公司,银国达执信私募证券投资基金,,,,4686400 ,3,2.11,流通A股,5
300227,2018-09-30,深圳光韵达光电科技股份有限公司,第一期员工持股计划,,,,3621006 ,3,1.63,流通A股,6
300227,2018-09-30,陈洁,,,,,3265851 ,3,1.47,"未流通股,流通A股",7
300227,2018-09-30,徐嘉韵,,,,,2884671 ,3,1.3,流通A股,8
300227,2018-09-30,陈利源,,,,,2583600 ,3,1.16,流通A股,9
300227,2018-09-30,杨帆,,,,,1964702 ,3,0.88,流通A股,10
300228,2018-09-30,黄锋,,,,,43280000 ,3,9.12,"未流通股,流通A股",1
300228,2018-09-30,邬品芳,,,,,33499200 ,1,7.06,"未流通股,流通A股",2
300228,2018-09-30,广东粤财信托有限公司,粤财信托·粤中3号集合资金信托计划,,,,12190470 ,3,2.57,流通A股,3
300228,2018-09-30,王春妹,,,,,10072650 ,3,2.12,流通A股,4
300228,2018-09-30,毛文灏,,,,,6857142 ,3,1.45,流通A股,5
300228,2018-09-30,张家港市金科创业投资有限公司,,,,,5295245 ,3,1.12,流通A股,6
300228,2018-09-30,华宝信托有限责任公司,“辉煌”29号单一资金信托,,,,5248200 ,3,1.11,流通A股,7
300228,2018-09-30,杨韬,,,,,3677953 ,3,0.78,流通A股,8
300228,2018-09-30,张家港市金城融创投资管理有限公司,,,,,3200000 ,3,0.67,流通A股,9
300228,2018-09-30,张家港市金城融创创业投资有限公司,,,,,2895235 ,3,0.61,流通A股,10
300229,2018-09-30,北京信科互动科技发展有限公司,,,,,208412500 ,1,44.39,流通A股,1
300229,2018-09-30,北京市北信计算机系统工程公司,,,,,29414760 ,3,6.27,流通A股,2
300229,2018-09-30,荣实,,,,,18401689 ,3,3.92,流通A股,3
300229,2018-09-30,李志鹏,,,,,6996243 ,3,1.49,流通A股,4
300229,2018-09-30,毕然,,,,,3488330 ,3,0.74,流通A股,5
300229,2018-09-30,丁亚轩,,,,,3186657 ,3,0.68,流通A股,6
300229,2018-09-30,令狐永兴,,,,,2689526 ,3,0.57,"未流通股,流通A股",7
300229,2018-09-30,程跃明,,,,,2405056 ,3,0.51,流通A股,8
300229,2018-09-30,孙镇锡,,,,,1665302 ,3,0.35,流通A股,9
300229,2018-09-30,赵越,,,,,1164500 ,3,0.25,流通A股,10
300230,2018-09-30,史佩浩,,,,,241007477 ,1,29.53,"未流通股,流通A股",1
300230,2018-09-30,黄晓东,,,,,85238294 ,1,10.44,"未流通股,流通A股",2
300230,2018-09-30,天风证券,光大银行,天风证券天旭1号集合资产管理计划,,,39045037 ,3,4.78,流通A股,3
300230,2018-09-30,姜峰,,,,,34990452 ,1,4.29,"未流通股,流通A股",4
300230,2018-09-30,天安人寿保险股份有限公司,传统产品,,,,16200000 ,3,1.98,流通A股,5
300230,2018-09-30,天安财产保险股份有限公司,保赢1号,,,,14582605 ,3,1.79,流通A股,6
300230,2018-09-30,中国人民人寿保险股份有限公司,传统,普通保险产品,,,11726243 ,3,1.44,流通A股,7
300230,2018-09-30,王亦嘉,,,,,11202480 ,3,1.37,流通A股,8
300230,2018-09-30,陆文新,,,,,11064064 ,3,1.36,流通A股,9
300230,2018-09-30,中央汇金资产管理有限责任公司,,,,,7808076 ,3,0.96,流通A股,10
300231,2018-09-30,詹立雄,,,,,118157520 ,1,26.73,"未流通股,流通A股",1
300231,2018-09-30,中央汇金资产管理有限责任公司,,,,,10803390 ,3,2.44,流通A股,2
300231,2018-09-30,曾丹,,,,,7326800 ,1,1.66,流通A股,3
300231,2018-09-30,陈慰忠,,,,,5126427 ,3,1.16,流通A股,4
300231,2018-09-30,孙鸣,,,,,2229472 ,3,0.5,流通A股,5
300231,2018-09-30,陈琼珊,,,,,2177600 ,3,0.49,流通A股,6
300231,2018-09-30,曹永琅,,,,,2060000 ,3,0.47,流通A股,7
300231,2018-09-30,乔明德,,,,,1963041 ,3,0.44,流通A股,8
300231,2018-09-30,于本宏,,,,,1699508 ,3,0.38,流通A股,9
300231,2018-09-30,杨钰梅,,,,,1316480 ,3,0.3,流通A股,10
300232,2018-09-30,林洺锋,,,,,315206156 ,1,41.41,"未流通股,流通A股",1
300232,2018-09-30,新余勤睿投资有限公司,,,,,31208298 ,3,4.1,流通A股,2
300232,2018-09-30,陆初东,,,,,19015330 ,1,2.5,未流通股,3
300232,2018-09-30,钱玉军,,,,,19015328 ,3,2.5,未流通股,4
300232,2018-09-30,中海信托股份有限公司,中海信托,洲明科技第二期员工持股计划集合资金信托计划,,,14727815 ,3,1.93,流通A股,5
300232,2018-09-30,中国人寿保险股份有限公司,分红,个人分红,005L,FH002深,13022117 ,3,1.71,流通A股,6
300232,2018-09-30,中国人寿保险(集团)公司,传统,普通保险产品,,,8602758 ,3,1.13,流通A股,7
300232,2018-09-30,中国工商银行,嘉实策略增长混合型证券投资基金,,,,8510246 ,3,1.12,流通A股,8
300232,2018-09-30,蒋海艳,,,,,7394792 ,3,0.97,流通A股,9
300232,2018-09-30,中国对外经济贸易信托有限公司,睿远汇利精选证券投资集合资金信托计划,,,,7200000 ,3,0.95,流通A股,10
300233,2018-09-30,淄博金城实业投资股份有限公司,,,,,111995016 ,1,28.49,"未流通股,流通A股",1
300233,2018-09-30,北京锦圣投资中心(有限合伙),,,,,98493778 ,3,25.05,流通A股,2
300233,2018-09-30,达孜星翼远达创业投资合伙企业(有限合伙),,,,,24623444 ,1,6.26,流通A股,3
300233,2018-09-30,赵鸿富,,,,,12776000 ,1,3.25,"未流通股,流通A股",4
300233,2018-09-30,吴秀菁,,,,,7535233 ,3,1.92,流通A股,5
300233,2018-09-30,张学波,,,,,6420000 ,1,1.63,"未流通股,流通A股",6
300233,2018-09-30,青岛富和投资有限公司,,,,,6209000 ,3,1.58,流通A股,7
300233,2018-09-30,赵叶青,,,,,4720000 ,3,1.2,"未流通股,流通A股",8
300233,2018-09-30,泰康人寿保险有限责任公司,传统,普通保险产品,019L,CT001深,4496614 ,3,1.14,流通A股,9
300233,2018-09-30,中央汇金资产管理有限责任公司,,,,,3278400 ,3,0.83,流通A股,10
300234,2018-09-30,邢翰学,,,,,96583647 ,1,33.36,"未流通股,流通A股",1
300234,2018-09-30,吴剑鸣,,,,,29899200 ,1,10.33,"未流通股,流通A股",2
300234,2018-09-30,邢翰科,,,,,28570000 ,1,9.87,"未流通股,流通A股",3
300234,2018-09-30,康恩贝集团有限公司,,,,,6383647 ,3,2.2,未流通股,4
300234,2018-09-30,上海巽利投资有限公司,,,,,6383647 ,3,2.2,未流通股,5
300234,2018-09-30,杭州华弘海泰投资管理合伙企业(有限合伙),,,,,6383647 ,1,2.2,未流通股,6
300234,2018-09-30,山西证券,杭州银行,山西证券开尔新材1号集合资产管理计划,,,5182858 ,3,1.79,流通A股,7
300234,2018-09-30,刘永珍,,,,,2267500 ,3,0.78,"未流通股,流通A股",8
300234,2018-09-30,毕英佐,,,,,2122000 ,3,0.73,流通A股,9
300234,2018-09-30,李晗曦,,,,,2104300 ,3,0.73,流通A股,10
300235,2018-09-30,黄元忠,,,,,32930943 ,1,19.62,"未流通股,流通A股",1
300235,2018-09-30,黄晓峰,,,,,21838477 ,1,13.01,"未流通股,流通A股",2
300235,2018-09-30,陈克让,,,,,19698478 ,1,11.74,"未流通股,流通A股",3
300235,2018-09-30,北京嘉豪伟业投资中心(有限合伙),,,,,7905138 ,3,4.71,流通A股,4
300235,2018-09-30,胡文慧,,,,,1772000 ,3,1.06,流通A股,5
300235,2018-09-30,衷唯菁,,,,,1640000 ,3,0.98,流通A股,6
300235,2018-09-30,孙晓玲,,,,,1637164 ,3,0.98,"未流通股,流通A股",7
300235,2018-09-30,刘天舒,,,,,1613200 ,3,0.96,流通A股,8
300235,2018-09-30,前海开源基金,浦发银行,中融国际信托,中融,融珲60号单一资金信托,1525952 ,3,0.91,流通A股,9
300235,2018-09-30,杨颖,,,,,1414737 ,3,0.84,"未流通股,流通A股",10
300236,2018-09-30,SIN YANG INDUSTRIES&TRADING PTE LTD,,,,,38455200 ,3,19.85,流通A股,1
300236,2018-09-30,上海新晖资产管理有限公司,,,,,28788800 ,1,14.86,流通A股,2
300236,2018-09-30,上海新科投资有限公司,,,,,19412000 ,1,10.02,流通A股,3
300236,2018-09-30,李昊,,,,,9688201 ,1,5,流通A股,4
300236,2018-09-30,周海燕,,,,,3420000 ,3,1.77,流通A股,5
300236,2018-09-30,王福祥,,,,,2554536 ,1,1.32,"未流通股,流通A股",6
300236,2018-09-30,上海新阳半导体材料股份有限公司,第二期员工持股计划,,,,1913071 ,3,0.99,流通A股,7
300236,2018-09-30,中央汇金资产管理有限责任公司,,,,,1274600 ,3,0.66,流通A股,8
300236,2018-09-30,交通银行股份有限公司,易方达科讯混合型证券投资基金,,,,950278 ,3,0.49,流通A股,9
300236,2018-09-30,张扬,,,,,759118 ,3,0.39,流通A股,10
300237,2018-09-30,张磊,,,,,395723241 ,1,27.23,流通A股,1
300237,2018-09-30,赛石集团有限公司,,,,,125457975 ,1,8.63,未流通股,2
300237,2018-09-30,郭柏峰,,,,,79158097 ,1,5.45,流通A股,3
300237,2018-09-30,西藏京治创业投资管理有限公司,,,,,68965515 ,1,4.75,未流通股,4
300237,2018-09-30,李晓楠,,,,,54444177 ,1,3.75,流通A股,5
300237,2018-09-30,长安国际信托股份有限公司,长安信托,美晨科技第一期员工持股集合资金信托计划,,,41092110 ,3,2.83,流通A股,6
300237,2018-09-30,阿拉山口市美晨股权投资有限合伙企业,,,,,36206895 ,1,2.49,未流通股,7
300237,2018-09-30,前海人寿保险股份有限公司,聚富产品,,,,35201201 ,3,2.42,流通A股,8
300237,2018-09-30,杭州晨德投资管理有限公司,,,,,34482756 ,1,2.37,未流通股,9
300237,2018-09-30,西藏富美投资有限公司,,,,,23271129 ,3,1.6,流通A股,10
300238,2018-09-30,广东知光生物科技有限公司,,,,,55044822 ,1,20.76,流通A股,1
300238,2018-09-30,北京世纪天富创业投资中心(有限合伙),,,,,9766266 ,3,3.68,流通A股,2
300238,2018-09-30,云南国际信托有限公司,云信,弘瑞29号集合资金信托计划,,,8638227 ,3,3.26,流通A股,3
300238,2018-09-30,寇冰,,,,,7612281 ,1,2.87,"未流通股,流通A股",4
300238,2018-09-30,浙商金汇信托股份有限公司,浙金·冠昊生物1号员工持股集合资金信托计划,,,,7424901 ,3,2.8,流通A股,5
300238,2018-09-30,广州市明光投资咨询有限公司,,,,,5389772 ,3,2.03,"未流通股,流通A股",6
300238,2018-09-30,华融国际信托有限责任公司,华融·汇盈32号证券投资单一资金信托,,,,5300000 ,1,2,流通A股,7
300238,2018-09-30,蒋仕波,,,,,4020000 ,3,1.52,流通A股,8
300238,2018-09-30,深圳物明投资管理有限公司,格物致知壹号契约型定向投资基金,,,,3806140 ,3,1.44,未流通股,9
300238,2018-09-30,唐山文丰山川轮毂有限公司,,,,,3320330 ,3,1.25,流通A股,10
300239,2018-09-30,内蒙古东宝经贸有限公司,,,,,149143800 ,1,32.14,流通A股,1
300239,2018-09-30,江任飞,,,,,10820000 ,3,2.33,流通A股,2
300239,2018-09-30,中国乐凯集团有限公司,,,,,9620000 ,3,2.07,流通A股,3
300239,2018-09-30,国华人寿保险股份有限公司,万能三号,,,,8650000 ,3,1.86,流通A股,4
300239,2018-09-30,中科先行(北京)资产管理有限公司,,,,,8453994 ,3,1.82,流通A股,5
300239,2018-09-30,王军,,,,,7866992 ,3,1.7,"未流通股,流通A股",6
300239,2018-09-30,兴证证券资管,宁波银行,兴证资管鑫众79号集合资产管理计划,,,6873393 ,3,1.48,流通A股,7
300239,2018-09-30,王丽萍,,,,,6741600 ,3,1.45,"未流通股,流通A股",8
300239,2018-09-30,包头市人民政府国有资产监督管理委员会,,,,,6347718 ,3,1.37,流通A股,9
300239,2018-09-30,刘芳,,,,,5758200 ,3,1.24,"未流通股,流通A股",10
300240,2018-09-30,昆山亚通汽车维修服务有限公司,,,,,53210000 ,3,14.56,流通A股,1
300240,2018-09-30,昆山飞达投资管理有限公司,,,,,53210000 ,1,14.56,流通A股,2
300240,2018-09-30,昆山吉立达投资咨询有限公司,,,,,47443625 ,3,12.98,流通A股,3
300240,2018-09-30,昆山创业控股集团有限公司,,,,,39028478 ,3,10.68,流通A股,4
300240,2018-09-30,中央汇金资产管理有限责任公司,,,,,8549250 ,3,2.34,流通A股,5
300240,2018-09-30,汪海敏,,,,,4816000 ,3,1.32,流通A股,6
300240,2018-09-30,昆山市创业投资有限公司,,,,,2763017 ,3,0.76,流通A股,7
300240,2018-09-30,广东新联创投资发展有限公司,新联创二期私募投资基金,,,,2166000 ,3,0.59,流通A股,8
300240,2018-09-30,黄长春,,,,,1736500 ,3,0.48,流通A股,9
300240,2018-09-30,许媛,,,,,1613900 ,3,0.44,流通A股,10
300241,2018-09-30,龚伟斌,,,,,137253758 ,1,24.84,"未流通股,流通A股",1
300241,2018-09-30,福建省安芯投资管理有限责任公司,福建省安芯产业投资基金合伙企业(有限合伙),,,,28231480 ,3,5.11,流通A股,2
300241,2018-09-30,华佩燕,,,,,22043184 ,1,3.99,未流通股,3
300241,2018-09-30,王伟权,,,,,15515427 ,3,2.81,"未流通股,流通A股",4
300241,2018-09-30,谢志远,,,,,8837532 ,3,1.6,流通A股,5
300241,2018-09-30,TCL集团股份有限公司,,,,,8817274 ,3,1.6,未流通股,6
300241,2018-09-30,义乌市顺鼎投资有限公司,,,,,8513724 ,3,1.54,流通A股,7
300241,2018-09-30,广东温氏投资有限公司,,,,,6612954 ,3,1.2,未流通股,8
300241,2018-09-30,中央汇金资产管理有限责任公司,,,,,6571595 ,3,1.19,流通A股,9
300241,2018-09-30,吴强,,,,,5708969 ,3,1.03,"未流通股,流通A股",10
300242,2018-09-30,深圳市一号仓佳速网络有限公司,,,,,135225900 ,1,21.31,流通A股,1
300242,2018-09-30,上银基金,浦发银行,上银基金财富43号资产管理计划,,,64388960 ,3,10.15,未流通股,2
300242,2018-09-30,李佳宇,,,,,31574549 ,1,4.98,"未流通股,流通A股",3
300242,2018-09-30,甄勇,,,,,25510254 ,1,4.02,"未流通股,流通A股",4
300242,2018-09-30,周建禄,,,,,23990078 ,3,3.78,流通A股,5
300242,2018-09-30,华夏人寿保险股份有限公司,万能保险产品,,,,10008452 ,3,1.58,流通A股,6
300242,2018-09-30,陈忠伟,,,,,9570740 ,1,1.51,"未流通股,流通A股",7
300242,2018-09-30,傅晗,,,,,8124356 ,3,1.28,"未流通股,流通A股",8
300242,2018-09-30,吴限香,,,,,6066700 ,3,0.96,流通A股,9
300242,2018-09-30,新余市红日兴裕投资管理中心(有限合伙),,,,,5061850 ,3,0.8,流通A股,10
300243,2018-09-30,周仕斌,,,,,47047452 ,1,22.27,"未流通股,流通A股",1
300243,2018-09-30,江苏瑞元投资有限公司,,,,,17253066 ,3,8.17,流通A股,2
300243,2018-09-30,桑培洲,,,,,14971018 ,1,7.09,流通A股,3
300243,2018-09-30,常州京江通汇投资中心(有限合伙),,,,,10299372 ,3,4.88,流通A股,4
300243,2018-09-30,任元林,,,,,7316961 ,3,3.46,流通A股,5
300243,2018-09-30,王功军,,,,,5286239 ,3,2.5,流通A股,6
300243,2018-09-30,蔡成玉,,,,,4983532 ,1,2.36,流通A股,7
300243,2018-09-30,宋煜钰,,,,,4305855 ,3,2.04,流通A股,8
300243,2018-09-30,张琳,,,,,3873825 ,1,1.83,流通A股,9
300243,2018-09-30,中央汇金资产管理有限责任公司,,,,,3728700 ,3,1.77,流通A股,10
300244,2018-09-30,陈海斌,,,,,209865838 ,1,38.09,"未流通股,流通A股",1
300244,2018-09-30,赖翠英,,,,,15951080 ,1,2.89,流通A股,2
300244,2018-09-30,徐敏,,,,,14417718 ,1,2.62,"未流通股,流通A股",3
300244,2018-09-30,杭州迪安控股有限公司,,,,,14040000 ,1,2.55,"未流通股,流通A股",4
300244,2018-09-30,中信证券,招商银行,中信证券健康共享优质增发集合资产管理计划,,,7020000 ,3,1.27,未流通股,5
300244,2018-09-30,浙江迪安诊断技术股份有限公司,第一期员工持股计划,,,,7020000 ,3,1.27,未流通股,6
300244,2018-09-30,香港中央结算有限公司,,,,,6000581 ,3,1.09,流通A股,7
300244,2018-09-30,中央汇金资产管理有限责任公司,,,,,5985000 ,3,1.09,流通A股,8
300244,2018-09-30,中国工商银行股份有限公司,易方达创业板交易型开放式指数证券投资基金,,,,5695013 ,3,1.03,流通A股,9
300244,2018-09-30,胡涌,,,,,5137971 ,1,0.93,流通A股,10
300245,2018-09-30,陆文雄,,,,,29709046 ,3,9.48,未流通股,1
300245,2018-09-30,苏博,,,,,14339622 ,1,4.57,未流通股,2
300245,2018-09-30,北京新润投资有限公司,,,,,11745000 ,3,3.75,流通A股,3
300245,2018-09-30,新华基金,浦发银行,粤财信托,粤财信托·弘盛6号单一资金信托计划,,11169811 ,3,3.56,未流通股,4
300245,2018-09-30,邹月普,,,,,10945662 ,3,3.49,未流通股,5
300245,2018-09-30,楼晔,,,,,10285549 ,3,3.28,未流通股,6
300245,2018-09-30,万忠波,,,,,10257136 ,3,3.27,流通A股,7
300245,2018-09-30,陈宏科,,,,,9286356 ,3,2.96,流通A股,8
300245,2018-09-30,姜蓓蓓,,,,,9209564 ,3,2.94,"未流通股,流通A股",9
300245,2018-09-30,鹏华资产,浦发银行,云南国际信托,云信智兴2017,2005号单一资金信托,9056603 ,3,2.89,未流通股,10
300246,2018-09-30,燕金元,,,,,48979600 ,1,33.53,"未流通股,流通A股",1
300246,2018-09-30,王石,,,,,4331520 ,3,2.97,流通A股,2
300246,2018-09-30,中央汇金资产管理有限责任公司,,,,,4134500 ,3,2.83,流通A股,3
300246,2018-09-30,燕传平,,,,,2132580 ,3,1.46,"未流通股,流通A股",4
300246,2018-09-30,胡海平,,,,,1331136 ,3,0.91,流通A股,5
300246,2018-09-30,周国军,,,,,1253300 ,3,0.86,流通A股,6
300246,2018-09-30,华能贵诚信托有限公司,华能信托·悦华方物1号集合资金信托计划,,,,1087542 ,3,0.74,流通A股,7
300246,2018-09-30,叶国庆,,,,,848400 ,3,0.58,流通A股,8
300246,2018-09-30,叶琳,,,,,800000 ,3,0.55,流通A股,9
300246,2018-09-30,施玉庆,,,,,750000 ,3,0.51,流通A股,10
300247,2018-09-30,金道明,,,,,87138800 ,1,10.83,"未流通股,流通A股",1
300247,2018-09-30,融捷投资控股集团有限公司,,,,,86312302 ,3,10.73,流通A股,2
300247,2018-09-30,韩道虎,,,,,64982666 ,3,8.08,未流通股,3
300247,2018-09-30,马绍琴,,,,,18889400 ,3,2.35,"未流通股,流通A股",4
300247,2018-09-30,金浩,,,,,16758752 ,3,2.08,"未流通股,流通A股",5
300247,2018-09-30,潘建忠,,,,,14997919 ,3,1.86,"未流通股,流通A股",6
300247,2018-09-30,陈伟,,,,,12840000 ,3,1.6,"未流通股,流通A股",7
300247,2018-09-30,栗忠玲,,,,,11870000 ,3,1.48,流通A股,8
