ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital
105862,2.01E+11,600356,恒丰纸业,2007/12/31,造纸及纸制品业,C22,黑龙江省牡丹江市阳明区恒丰路11号,黑龙江省牡丹江市阳明区恒丰路11号,157013,张宝利,0453-6336668,0453-6330989,sh356@hengfengpaper.com,刘新欢,,129.6528879,44.59816139,CNE0000016M3,牡丹江恒丰纸业股份有限公司,徐祥,1994/3/6 0:00,,193000000
105863,2.01E+11,600357,承德钒钛,2007/12/31,黑色金属冶炼及压延加工业,C31,河北省承德市双滦区,河北省承德市双滦区,67002,王世杰,0314-4073574,0314-4079279,zqb@cdvt.com.cn,周开英,,117.8002463,40.95913201,CNE000001CF9,承德新新钒钛股份有限公司,田志平,1994/6/18 0:00,,980667040
105123,2.01E+11,600358,国旅联合,2007/12/31,商务服务业,L72,中国南京市汉中路89号金鹰国际商城18楼A座,中国南京市汉中路89号金鹰国际商城18楼A座,210029,闫晨光,025－84700028,025－84711172,yanchenguang@cutc.com.cn,江学军,91320000249707722B,118.7636572,32.04052641,CNE0000014T3,国旅联合股份有限公司,张建华,1998/12/29 0:00,,432000000
105124,2.01E+11,600359,新农开发,2007/12/31,农业,A01,新疆阿拉尔南口镇迎宾路1号,新疆阿克苏市南大街2号新农大厦19层,843000,晏正君,0997-2134018,0997-2125238,yanzhengjun@163.net,张春疆,91650000710896307E,80.2631896,41.1689229,CNE000000YW0,新疆塔里木农业综合开发股份有限公司,李新海,1999/4/23 0:00,,321000000
105125,2.01E+11,600360,华微电子,2007/12/31,计算机、通信和其他电子设备制造业,C39,吉林省吉林市高新区深圳街99号,吉林省吉林市高新区深圳街99号,132013,赫荣刚,0432-4684562,0432-4665812,hwdz99@126.com,,91220201717149339H,126.5536338,43.80912873,CNE0000017L3,吉林华微电子股份有限公司,夏增文,1999/10/21 0:00,,260800000
105126,2.01E+11,600361,华联综超,2007/12/31,零售业,F52,北京市西城区阜外大街1号四川经贸大厦负二层三号,北京市西城区阜外大街1号四川大厦东塔楼,100037,牛晓华,010-88363718,010-88363718,hlzqb@sina.com,周剑军,,116.3543848,39.92402443,CNE000001980,北京华联综合超市股份有限公司,畅丁杰,1996/6/7 0:00,,372929168
102700,2.01E+11,600362,江西铜业,2007/12/31,有色金属冶炼及压延加工业,C32,中华人民共和国江西省贵溪市冶金大道15号,中华人民共和国江西省贵溪市冶金大道15号,335424,潘其方,0701-3777736,0701-3777013,jccl@jxcc.com,周政华,,117.2416027,28.31329082,CNE0000019P0,江西铜业股份有限公司,李贻煌,1997/1/24 0:00,358,3022833727
105598,2.01E+11,600363,联创光电,2007/12/31,计算机、通信和其他电子设备制造业,C39,江西省南昌市高新产业技术开发区京东大道168号,江西省南昌市高新产业技术开发区京东大道168号,600363,黄倬桢,0791-8161979,0791-8162001,,,,115.9710489,28.68526292,CNE0000017P4,江西联创光电科技股份有限公司,杨柳,1999/6/30 0:00,,370806750
105184,2.01E+11,600365,通葡股份,2007/12/31,食品制造业,C14,通化市前兴路28号,通化市前兴路28号,134002,高振才,0435-3949249,0435-3949616,gaozhencai@163.com,洪恩杰,,125.9838323,41.76313566,CNE0000016K7,通化葡萄酒股份有限公司,王鹏,1999/1/27 0:00,,140000000
105185,2.01E+11,600366,宁波韵升,2007/12/31,仪器仪表制造业,C40,浙江省宁波市江东民安路348号,浙江省宁波市国家高新区扬帆路1号,315040,傅健杰,0574-87776804,0574-87776466,fujj@ysweb.com,王萍,,121.6252075,29.87794751,CNE000001584,宁波韵升股份有限公司,竺韵德,1994/6/30 0:00,,395767500
105186,2.01E+11,600367,红星发展,2007/12/31,化学原料及化学制品制造业,C26,贵州省安顺市镇宁县丁旗镇,贵州省安顺市镇宁县丁旗镇,561206,温霞,0853-6780066,0853-6780388,wenxia@hxfz.com.cn,万洋,91520000714303759X,105.6949068,26.13605422,CNE0000017G3,贵州红星发展股份有限公司,姜志光,1999/5/2 0:00,,291200000
105187,2.01E+11,600368,五洲交通,2007/12/31,道路运输业,G54,广西南宁市金湖路53号,广西南宁市金湖路53号,530028,王权,0771-5520235,0771-5518383,,林明,,108.3695574,22.81167708,CNE000001626,广西五洲交通股份有限公司,饶东平,1992/12/31 0:00,,442000000
105188,2.01E+11,600369,*ST 长运,2007/12/31,水上运输业,G55,重庆市涪陵区中山东路2号,重庆市渝中区陕西路1号,400011,饶正力,023-63819926,023-63819708,raozhengli@sina.com,,,106.5871657,29.56492638,CNE0000016P6,重庆长江水运股份有限公司,许少才,1993/12/30 0:00,,244857500
105763,2.01E+11,600370,三房巷,2007/12/31,纺织业,C17,江苏省江阴市周庄镇三房巷村,江苏省江阴市周庄镇三房巷村,214423,张民,0510-86229867,0510-86229823,sfx@jssfx.com,赵坷,,120.4066089,31.84950593,CNE000001DM3,江苏三房巷实业股份有限公司,卞平刚,1994/6/13 0:00,,318897692
105764,2.01E+11,600371,万向德农,2007/12/31,农副食品加工业,C13,黑龙江省哈尔滨市南岗区玉山路18号,黑龙江省哈尔滨市南岗区玉山路18号,150090,霍光,0451-82368448,0451-82368448,wxdoneed@163.com,,9123010024561350XK,126.6855342,45.75150186,CNE000001CH5,万向德农股份有限公司,管大源,1995/9/13 0:00,,155000000
105780,2.01E+11,600372,昌河股份,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,江西省景德镇市,江西省景德镇市,333002,朱立志,0798-8462778,0798-8448974,zlz_changhe@vip.tom.com,蔡昌滨,,117.1836625,29.27325299,CNE0000018C0,江西昌河汽车股份有限公司,李耀,1999/11/26 0:00,,410000000
105781,2.01E+11,600373,鑫新股份,2007/12/31,金属制品业,C33,江西省上饶市南环路2号,江西省上饶经济开发区,334100,谢顺兴,0793-8461686,0793-8461123,600373@xxgf.com.cn,赵卫红,91361100705758356U,117.9110566,28.43316042,CNE0000019X4,江西鑫新实业股份有限公司,温显来,1998/11/30 0:00,,125000000
105808,2.01E+11,600375,星马汽车,2007/12/31,汽车制造业,C36,安徽省马鞍山经济技术开发区,安徽省马鞍山经济技术开发区,243061,金方放,0555-8323038,0555-8323031,600375@camc.biz,李峰,9.13E+17,118.4904712,31.63439245,CNE000001DS0,安徽星马汽车股份有限公司,沈伟良,1999/12/12 0:00,,187481250
105873,2.01E+11,600376,天鸿宝业,2007/12/31,房地产业,K70,北京市东城区安定门外大街183号京宝花园二层,北京市复兴门内大街156号,100031,王怡,010-66428156,010-66428061,wangyi98@263.net,龚谦炜,,116.3620419,39.90632242,CNE000001782,北京天鸿宝业房地产股份有限公司,刘希模,1993/12/29 0:00,,809800000
101399,2.01E+11,600377,宁沪高速,2007/12/31,装卸搬运和运输代理业,G58,南京市马群大道6号,南京市马群大道6号,210049,姚永嘉,025-84469332,025-84466643,nhgs@jsexpressway.com,"江涛,楼庆",,118.8916381,32.06401027,CNE0000016S0,江苏宁沪高速公路股份有限公司,沈长全,1992/8/1 0:00,177,5037747500
105874,2.01E+11,600378,天科股份,2007/12/31,化学原料及化学制品制造业,C26,成都市高新区高朋大道5号,四川省成都市机场路445信箱,610225,魏丹,028-85963417,028-85963659,szweidan@gmail.com,魏冬梅,,104.0113572,30.57738254,CNE0000016V4,四川天一科技股份有限公司,陈宝通,1999/8/5 0:00,,245614291
105890,2.01E+11,600379,宝光股份,2007/12/31,电气机械及器材制造业,C38,陕西省宝鸡市高新技术开发区英达路五号,陕西省宝鸡市宝光路53号,721006,金宝长,0917-3561512,0917-3561512,office@baoguang.com.cn,李文青,,107.1742219,34.34484931,CNE0000019Q8,陕西宝光真空电器股份有限公司,祁勇,1997/12/31 0:00,,178680500
105958,2.01E+11,600380,健康元,2007/12/31,医药制造业,C27,深圳市南山区高新区北区郎山路17号健康元药业集团大厦,深圳市南山区高新区北区郎山路17号健康元药业集团大厦,518057,邱庆丰,0755-86252388,0755-86252398,qiuqingfeng@joincare.com,俞东蕾,,113.950372,22.55581312,CNE000001816,健康元药业集团股份有限公司,朱保国,1992/12/18 0:00,,609930000
105865,2.01E+11,600381,*ST 贤成,2007/12/31,批发业,F51,青海省西宁市团结桥路53号,广州龙口西路221号聚龙阁4楼,510630,马海杰,020-61210978,020-61211018,xcsy600381@yahoo.com.cn,陈定,,113.3357072,23.13845328,CNE0000017W0,青海贤成矿业股份有限公司,黄贤优,1998/8/28 0:00,,306384000
105920,2.01E+11,600382,广东明珠,2007/12/31,专用设备制造业,C35,广东省兴宁市兴城镇赤巷口,广东省兴宁市兴城镇赤巷口,514500,钟健如,0753-3338549,0753-3338549,gdmzh@gdmzh.com,周小华,9.14E+17,115.7101492,24.13817924,CNE0000016Z5,广东明珠集团股份有限公司,涂传岚,1994/4/21 0:00,,341746600
105921,2.01E+11,600383,金地集团,2007/12/31,房地产业,K70,深圳市福田区福强路金地商业大楼,深圳市福田区福强路金地商业大楼,518048,郭国强,0755-83844828,0755-82039900,ir@gemdale.com,尹芳,,114.0376912,22.52254514,CNE000001790,金地(集团)股份有限公司,凌克,1996/2/8 0:00,,839076923
105922,2.01E+11,600385,*ST 金泰,2007/12/31,医药制造业,C27,山东省济南市山大北路56号,山东省济南市洪楼西路29号,250100,徐顺付,0531-88902341,0531-88902341,xushunfu@163.com,刘芃,,117.0609293,36.68357463,CNE0000018K3,山东金泰集团股份有限公司,黄俊钦,1992/6/3 0:00,,148107148
105726,2.01E+11,600386,*ST 北巴,2007/12/31,软件和信息技术服务业,I65,北京市海淀区紫竹院路32号,北京市海淀区紫竹院路32号,100044,傅世学,010-68477383,010-68731430,bjbashi@btamil.net.cnb,周旭明,9111000070022577XF,116.3171734,39.93927715,CNE000001709,北京巴士股份有限公司,张国光,1999/6/18 0:00,,403200000
105732,2.01E+11,600387,海越股份,2007/12/31,装卸搬运和运输代理业,G58,浙江省诸暨市西施大街59号,浙江省诸暨市西施大街59号,311800,陈海平,"0575-87011796,87016161",0575-87032163,haiping@zj139.com,,,120.2357671,29.71181367,CNE000001GP9,浙江海越股份有限公司,吕小奎,1993/7/26 0:00,,297000000
105733,2.01E+11,600388,龙净环保,2007/12/31,专用设备制造业,C35,福建省龙岩市新罗区陵园路81号,福建省龙岩市新罗区陵园路81号,364000,陈培敏,0597－2210288,0597－2290903,longkinghb@163.com,陈健辉,,117.0259074,25.10131264,CNE0000016G5,福建龙净环保股份有限公司,周苏华,1998/2/23 0:00,,167000000
105734,2.01E+11,600389,江山股份,2007/12/31,化学原料及化学制品制造业,C26,江苏省南通市经济技术开发区江山路998号,江苏省南通市姚港路35号,226006,宋金华,"0513-83558270,83530931",0513-83521807,songjh@jsac.com.cn,黄燕,91320600138299113X,120.8557677,32.00572952,CNE0000016X0,南通江山农药化工股份有限公司,蔡建国,1990/10/18 0:00,,198000000
105735,2.01E+11,600390,金瑞科技,2007/12/31,其他制造业,C41,湖南省长沙市岳麓区麓山南路966号,湖南省长沙市岳麓区麓山南路966号,410012,刘丹,0731-8657400,0731-8711158,liudan@crimm.cn,李淼,91430000712194499R,112.934675,28.16276273,CNE0000016N1,金瑞新材料科技股份有限公司,王晓梅,1999/8/31 0:00,,160050000
105769,2.01E+11,600391,成发科技,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,成都市高新区高新大道创业路14-16号火炬大厦A座,成都市新都区三河街成发工业园,610503,李志伟,028-89358616,028-89358615,lizhiwei@scfast.com,王文成,91510100720324302D,104.1525399,30.77974679,CNE0000019D6,四川成发航空科技股份有限公司,赵桂斌,1999/12/28 0:00,,131296023
105978,2.01E+11,600392,太工天成,2007/12/31,互联网和相关服务,I64,太原市迎泽西大街79号,太原国家高新技术产业开发区亚日街2号太工天成工业园,30006,张眉河,0351-3182809,0351-3186299,,杨红香,91140000701012581E,112.5685614,37.79160428,CNE000001DZ5,太原理工天成科技股份有限公司,杜文广,1998/7/1 0:00,,156600000
105924,2.01E+11,600393,东华实业,2007/12/31,房地产业,K70,广州市寺右新马路170号四楼,广州市寺右新马路170号四楼,510600,蔡锦鹭,020-87397172,020-87386297,caijinlu@tom.com,徐广晋,,113.313448,23.11872601,CNE0000017S8,广州东华实业股份有限公司,杨树坪,1983/6/15 0:00,,300000000
105980,2.01E+11,600395,盘江股份,2007/12/31,煤炭开采和洗选业,B06,贵州省六盘水市红果经济开发区,贵州省六盘水市红果经济开发区干沟桥,553536,伍正斌,0858-3703046,0858-3700328,pjwzb@163.com,杨玉礼,,104.4714562,25.71002358,CNE0000017V2,贵州盘江精煤股份有限公司,周炳军,1999/10/29 0:00,,371300000
105981,2.01E+11,600396,金山股份,2007/12/31,电力、热力生产和供应业,D44,沈阳市苏家屯区迎春街2号,沈阳市和平区南五马路185巷1号,110006,潘基平,024-23229022,024-23229139,syjsrd@online.ln.cn,黄宾,,123.4003832,41.77914991,CNE0000017N9,沈阳金山能源股份有限公司,肖文,1998/8/4 0:00,,340600000
105982,2.01E+11,600397,安源股份,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,江西省萍乡市昭萍东路3号,江西省萍乡市高新技术工业园北区郑和路8号,337000,彭煤,0799－6776682,0799－6776682,pm678@163.com,文俊宇,9.14E+17,113.8742087,27.65874737,CNE000001BR6,安源实业股份有限公司,李良仕,1999/12/30 0:00,,269232000
105852,2.01E+11,600398,凯诺科技,2007/12/31,纺织业,C17,江苏省江阴市新桥镇,江苏省江阴市新桥镇,214426,赵志强,0510-86121388-3180,0510-86126877,security@ sancanal.com,张鸿飞,91320200703519028W,120.5080673,31.80098574,CNE0000016H3,凯诺科技股份有限公司,叶惠丽,1997/1/8 0:00,,323302039
105913,2.01E+11,600399,抚顺特钢,2007/12/31,黑色金属冶炼及压延加工业,C31,辽宁省抚顺市望花区鞍山路东段8号,辽宁省抚顺市望花区鞍山路东段8号,113001,孔德生,0413-6676495,0413-6688966,kongdesheng@dtsteel.com,赵越,9121000070181332XR,123.8170996,41.84407005,CNE0000016F7,抚顺特殊钢股份有限公司,赵明远,1999/6/7 0:00,,520000000
105914,2.01E+11,600400,红豆股份,2007/12/31,纺织服装、服饰业,C18,江苏省无锡市锡山区港下,江苏省无锡市锡山区港下,214199,孟晓平,0510-88358422,0510-88350139,hongdou@hongdou.com,王辉,91320200704045688Q,120.5535151,31.7006136,CNE0000016Q4,江苏红豆实业股份有限公司,周海江,1995/6/16 0:00,,431076646
105930,2.01E+11,600401,江苏申龙,2007/12/31,橡胶和塑料制品业,C29,江苏省江阴市申港镇申圩路,江苏省江阴市申港镇申圩路,214443,吴江渝,0510-86620263,0510-86620263,shenlong@js-shenlong.com,,,120.1288882,31.87785898,CNE000001FZ0,江苏申龙高科集团股份有限公司,张健,2000/7/8 0:00,,258047644
105931,2.01E+11,600403,欣网视讯,2007/12/31,互联网和相关服务,I64,江苏省南京市南京高新开发区软件园2号楼,江苏省南京市上海路9号水利后勤服务中心6楼，江苏省南京市南京高新开发区软件园2号楼,"210,029,210,061",石光捷,025-84669999,025-84669959,xw@xwtech.com,,,118.7766889,32.04533604,CNE000001G12,南京欣网视讯科技股份有限公司,张良,1998/1/15 0:00,,127467000
105785,2.01E+11,600405,动力源,2007/12/31,计算机、通信和其他电子设备制造业,C39,北京市丰台区科技园区星火路8号,北京市丰台区科技园区星火路8号,100070,张守才,010-83681321,010-63783054,zsc01@dpc.com.cn,郭玉洁,,116.2824021,39.83299419,CNE000001H37,北京动力源科技股份有限公司,何振亚,2000/12/23 0:00,,208687200
105786,2.01E+11,600406,国电南瑞,2007/12/31,软件和信息技术服务业,I65,江苏省南京市高新技术产业开发区D10幢,江苏省南京市高新技术产业开发区高新路20号,210061,方飞龙,025-83097495,025-83422355,fangfl@naritech.cn,章薇,91320191726079387X,118.710362,32.1684573,CNE000001G38,国电南瑞科技股份有限公司,卜凡强,2001/2/28 0:00,,255060000
105787,2.01E+11,600408,安泰集团,2007/12/31,石油加工、炼焦及核燃料加工业,C25,山西省介休市义安镇,山西省介休市义安镇,32002,郭全虎,0354-7531034,0354-7536786,zqbat@263.net,,,111.9943649,37.07941359,CNE000001DH3,山西安泰集团股份有限公司,李安民,1993/7/29 0:00,,471000000
105992,2.01E+11,600409,三友化工,2007/12/31,化学原料及化学制品制造业,C26,河北省唐山市南堡开发区,河北省唐山市南堡开发区,63305,张建华,0315-8519078,0315-8519188,zhengquanbu@sanyou-chem.com.cn,刘和,91130200721620963C,118.2045359,39.23834568,CNE000001F39,唐山三友化工股份有限公司,么志义,1999/12/28 0:00,,546000000
105993,2.01E+11,600410,华胜天成,2007/12/31,软件和信息技术服务业,I65,北京市海淀区学清路8号科技财富中心A座10-11层,北京市海淀区学清路8号科技财富中心A座10-11层,100085,胡家飞,010-82733988,010-82733666,securities@teamsun.com.cn,刘欣,,116.3536557,40.01560094,CNE000001HG6,北京华胜天成科技股份有限公司,胡联奎,2001/3/15 0:00,,349254300
105995,2.01E+11,600415,小商品城,2007/12/31,批发业,F51,浙江省义乌市福田路105号海洋商务写字楼,浙江省义乌市福田路105号海洋商务写字楼,322000,陈荣根,0579-85198800,0579-85197755,600415@cccgroup.com.cn,龚燕,,120.1078871,29.33448098,CNE000001BC8,浙江中国小商品城集团股份有限公司,金方平,1993/12/28 0:00,,124968637
