ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website
10314390,2.01E+11,300604,长川科技,2017/12/31,专用设备制造业,C35,浙江省杭州市滨江区江淑路799号3幢第一、第二全楼层和第三、四、五层A单元,浙江省杭州市滨江区江淑路799号3幢第一、第二全楼层和第三、四、五层A单元,310051,赵游,0571-85096193,0571-88830180,zhaoyou@hzcctech.cn,,91330100673958539H,120.2067119,30.19097749,,杭州长川科技股份有限公司,赵轶,2008/4/10 0:00,,78026000,www.hzcctech.com
10147177,2.01E+11,300605,恒锋信息,2017/12/31,软件和信息技术服务业,I65,福建省福州市鼓楼区乌山西路318号洪山科技园创业中心大厦二层219室,福建省福州市闽侯县上街镇乌龙江中大道科技东路创新园5号楼,350117,陈芳,0591-87733307,0591-87732812,investor@i-hengfeng.com,冯秀军,9135010026017703XW,119.2110819,26.03977421,,恒锋信息科技股份有限公司,魏晓曦,1995/10/27 0:00,,84000000,www.i-hengfeng.com
10139363,2.01E+11,300606,金太阳,2017/12/31,非金属矿物制品业,C30,广东省东莞市大岭山镇大环路东66号,广东省东莞市大岭山镇大环路东66号,523826,杜燕艳,0769-38823020,0769-85652839,zqb@chinagoldensun.cn,,91441900770950125W,113.8421877,22.90005544,,东莞金太阳研磨股份有限公司,杨璐,2004/9/21 0:00,,89200000,www.chinagoldensun.cn
10139240,2.01E+11,300607,拓斯达,2017/12/31,通用设备制造业,C34,广东省东莞市大岭山镇大塘朗村长塘路3号,广东省东莞市大岭山镇大塘朗村长塘路3号,523811,杨海,0769-82893316,0769-85845562,topstar@topstarltd.com,傅荣庭,91441900663304451G,113.86805,22.95081831,,广东拓斯达科技股份有限公司,吴丰礼,2007/6/1 0:00,,130442088,www.topstarltd.com
10147184,2.01E+11,300608,思特奇,2017/12/31,软件和信息技术服务业,I65,北京市海淀区中关村南大街6号14层,北京市海淀区中关村南大街6号14层,100086,咸海丰,010-82193708,010-82193886,securities@si-tech.com.cn,杜微,91110108633062121U,116.3232795,39.96461483,,北京思特奇信息技术股份有限公司,吴飞舟,1995/12/25 0:00,,88431500,www.si-tech.com.cn
10258185,2.01E+11,300609,汇纳科技,2017/12/31,软件和信息技术服务业,I65,上海市金山区亭林镇亭枫公路333号216室,上海市浦东新区峨山路91弄190号(陆家嘴软件园D楼),200127,张豪,021-31759693,021-68640278-8712,sadep@winnerinf.com,刘尧通,9.131E+17,121.3119833,30.88852683,,上海汇纳信息科技股份有限公司,张宏俊,2004/7/14 0:00,,100902000,www.winnerinf.com
10147340,2.01E+11,300610,晨化股份,2017/12/31,化学原料及化学制品制造业,C26,江苏省扬州市宝应县曹甸镇镇中路231号,江苏省扬州市宝应县曹甸镇镇中路231号,225803,吴达明,0514-82659030,0514-82659007,chzq@yzch.cc,,9.1321E+17,119.405981,33.35297754,,扬州晨化新材料股份有限公司,于子洲,1995/5/12 0:00,,150000000,www.yzch.cc
10190535,2.01E+11,300611,美力科技,2017/12/31,通用设备制造业,C34,浙江省绍兴市新昌县新昌大道西路1365号,浙江省绍兴市新昌县新昌大道西路1365号,312500,章夏巍,0575-86226808,0575-86060996,xiawei.zhang@china-springs.com,劳逸,91330600739910598X,120.8416282,29.52673716,,浙江美力科技股份有限公司,章碧鸿,2002/5/16 0:00,,178950550,www.china-springs.com
10147147,2.01E+11,300612,宣亚国际,2017/12/31,商务服务业,L72,北京市朝阳区八里庄东里1号CN02-B,北京市朝阳区八里庄东里1号CN02-B,100025,宾卫,010-85079688,010-85079555,stock@shunyagroup.com,汪晓文,9.111E+17,116.4980534,39.91812986,,宣亚国际品牌管理(北京)股份有限公司,张秀兵,2007/1/19 0:00,,108000000,www.shunyagroup.com
10147097,2.01E+11,300613,富瀚微,2017/12/31,软件和信息技术服务业,I65,上海市桂平路680号32幢620室,上海市徐汇区宜山路717号2号楼6楼,200233,冯小军,021-61121558,021-64066786,stock@fullhan.com,余滢,91310000761199691M,121.402264,31.17361056,,上海富瀚微电子股份有限公司,杨小奇,2004/4/16 0:00,,45315900,www.fullhan.com
10138493,2.01E+11,300615,欣天科技,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省深圳市南山区西丽街道茶光路波顿科技园B栋万科云创17层05号,广东省深圳市南山区波顿科技园B栋1705,518055,程晓黎,0755-86363037,0755-86363037,chengxl@xdc-industries.com,王寒溪,91440300770347406Y,113.9403795,22.56757718,,深圳市欣天科技股份有限公司,薛枫,2005/5/10 0:00,,80000000,www.xdc-industries.com
10147081,2.01E+11,300616,尚品宅配,2017/12/31,家具制造业,C21,广东省广州市天河区花城大道85号3501房之自编01-05单元,广东省广州市天河区花城大道85号3501房之自编01-05单元,510000,何裕炳,020-85027987,020-85027985,securities@spzp.com,罗时定,9.14401E+17,113.3214458,23.12033877,,广州尚品宅配家居股份有限公司,李连柱,2004/4/19 0:00,,110390000,www.spzp.com
10145018,2.01E+11,300617,安靠智电,2017/12/31,电气机械及器材制造业,C38,江苏省溧阳市经济开发区天目湖工业园,江苏省溧阳市天目湖大道100号,213300,陈晓晖,0519-87983616,0519-87982666,ankura01@ankura.com.cn,李莉,91320400761509565N,119.4591258,31.38108708,,江苏安靠智能输电工程科技股份有限公司,陈晓晖,2004/5/20 0:00,,66670000,www.ankura.com.cn
10147087,2.01E+11,300618,寒锐钴业,2017/12/31,有色金属冶炼及压延加工业,C32,江苏省南京市江宁经济技术开发区静淮街115号,江苏省南京市江宁经济技术开发区静淮街115号,211116,陶凯,025-51181105,025-51181105,hrgy@hrcobalt.com,沈卫宏,91320100249801399X,118.7997042,31.93213084,,南京寒锐钴业股份有限公司,梁建坤,1997/5/12 0:00,,120000000,www.hrcobalt.com
10139365,2.01E+11,300619,金银河,2017/12/31,专用设备制造业,C35,广东省佛山市三水区西南街道宝云路6号一、二、四、五、六、七座,广东省佛山市三水区西南街道宝云路6号一、二、四、五、六、七座,528100,熊仁峰,0757-87323386,0757-87323380,xiongrenfeng@chinagmk.com,何伟谦,91440600735037453H,112.9158539,23.24989311,,佛山市金银河智能装备股份有限公司,张启发,2002/1/29 0:00,,74680000,www.goldenyh.com
10258250,2.01E+11,300620,光库科技,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省珠海市软件园路1号生产加工中心5#楼二层1-6单元、8单元,广东省珠海市软件园路1号生产加工中心5#楼二层1-6单元、8单元,519080,孙策,0756-3898036,0756-3898080,jacksun@fiber-resources.com,梁锡焕,91440400725466481C,113.5743671,22.37217254,,珠海光库科技股份有限公司,吴玉玲,2000/11/9 0:00,,88000000,www.afrlaser.com
10255696,2.01E+11,300621,维业股份,2017/12/31,建筑装饰和其他建筑业,E50,广东省深圳市福田区新洲路以西、莲花路以南振业景洲大厦裙楼101,广东省深圳市福田区新洲路以西、莲花路以南振业景洲大厦裙楼101;广东省深圳市福田区商报东路85号综合楼三楼,518034,张继军,0755-83558549,0755-83536712,wyzqsw@szweiye.com,詹峰,91440300192287527J,114.0489592,22.55401639,,深圳市维业装饰集团股份有限公司,张汉清,1994/10/18 0:00,,138621000,www.szweiye.com
10172119,2.01E+11,300622,博士眼镜,2017/12/31,零售业,F52,广东省深圳市罗湖区桂园街道深南东路5016号京基一百大厦A座2201-02单元,广东省深圳市福田区金田路与福中路交界东南荣超经贸中心502,518038,杨秋,0755-82095801,0755-82095526,zqswb@doctorglasses.com.cn,熊丹,9.14403E+17,114.0630899,22.54484504,,博士眼镜连锁股份有限公司,ALEXANDER LIU,1997/4/23 0:00,,85800000,www.doctorglasses.com.cn
10102572,2.01E+11,300623,捷捷微电,2017/12/31,计算机、通信和其他电子设备制造业,C39,江苏省启东市科技创业园兴龙路8号,江苏省启东市科技创业园兴龙路8号,226200,沈欣欣,0513-83228813,0513-83220081,jjmhxx@163.com,张家铨,9.13206E+17,121.6758996,31.83112435,,江苏捷捷微电子股份有限公司,黄善兵,1995/3/29 0:00,,93600000,www.jjwdz.com
10136466,2.01E+11,300624,万兴科技,2017/12/31,软件和信息技术服务业,I65,西藏自治区拉萨市柳梧新区东环路以西、1-4路以北、1-3路以南、柳梧大厦以东8栋2单元6层2号,广东省深圳市南山区粤海街道海天二路软件产业基地5栋D座10楼,518057,孙淳,0891-6361168,0891-6506329,zhengquan@wondershare.cn,彭海霞,91540195754285145H,91.08521218,29.62584604,,万兴科技股份有限公司,吴太兵,2003/9/28 0:00,,60000000,www.wondershare.cn
10258184,2.01E+11,300625,三雄极光,2017/12/31,电气机械及器材制造业,C38,广东省广州市番禺区石壁街韦涌工业区132号,广东省广州市番禺区石壁街韦涌工业区132号,511495,颜新元,020-28660360,020-28660327,info@pak.com.cn,冯海英,9.14401E+17,113.2768358,22.97551727,,广东三雄极光照明股份有限公司,张宇涛,2010/5/19 0:00,,280000000,www.pak.com.cn
10233145,2.01E+11,300626,华瑞股份,2017/12/31,电气机械及器材制造业,C38,浙江省宁波市鄞州区姜山镇科技园区,浙江省宁波市北仑区大浦河北路26号,315800,徐亮,0574-86115998,0574-88160982,info@hrdq.cn,王秀林,91330200144565596J,121.5249253,29.7708789,,华瑞电器股份有限公司,孙瑞良,1996/2/12 0:00,,100000000,www.hrdq.cn
10150051,2.01E+11,300627,华测导航,2017/12/31,计算机、通信和其他电子设备制造业,C39,上海市青浦区徐泾镇高泾路599号C座,上海市青浦区徐泾镇高泾路599号C座,201702,杨云,021-64950939,021-64851208,huace@huace.cn,孙梦婷,91310000754343149G,121.2944146,31.16487635,,上海华测导航技术股份有限公司,赵延平,2003/9/12 0:00,,123272500,www.huace.cn
10207182,2.01E+11,300628,亿联网络,2017/12/31,计算机、通信和其他电子设备制造业,C39,福建省厦门市湖里区云顶北路16号三楼309,福建省厦门市湖里高新园区岭下北路1号,361006,张惠荣,0592-5702000-3241,0592-5702455,zhengquan@yealink.com,余菲菲,91350200705487306K,118.1600883,24.50047297,,厦门亿联网络技术股份有限公司,陈智松,2001/11/5 0:00,,149340000,www.yealink.com
10146356,2.01E+11,300629,新劲刚,2017/12/31,金属制品业,C33,广东省佛山市南海区丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区丹灶镇五金工业区博金路6号办公楼及车间,528216,张俊臣,0757-66823006,0757-66823000,investor@king-strong.com,,91440600708116228T,112.9051581,23.09428534,,广东新劲刚新材料科技股份有限公司,王刚,1998/12/9 0:00,,66666700,www.king-strong.com
10258254,2.01E+11,300630,普利制药,2017/12/31,医药制造业,C27,海南省海口市美兰区桂林洋经济开发区,海南省海口市美兰区桂林洋经济开发区,510027,周茂,0898-66661090,0898-65710369,securities@hnpoly.com,徐兆,91460000620000247L,110.4680464,19.9831758,,海南普利制药股份有限公司,范敏华,1992/7/14 0:00,,122117620,www.hnpoly.com
10134596,2.01E+11,300631,久吾高科,2017/12/31,专用设备制造业,C35,江苏省南京市浦口区园思路9号,江苏省南京市浦口区园思路9号,211808,程恒,025-58109595,025-58209595,ir@jiuwu.com,江燕,91320000134793384D,118.6283962,32.05899862,,江苏久吾高科技股份有限公司,党建兵,1997/12/22 0:00,,102624000,www.jiuwu.com
10130593,2.01E+11,300632,光莆股份,2017/12/31,计算机、通信和其他电子设备制造业,C39,福建省厦门市思明区岭兜西路608号,福建省厦门市火炬高新区(翔安)产业区民安大道1800-1812号,361101,余志伟,0592-5625818,0592-5625818,gp@gpelec.cn,张金燕,91350200612261252T,118.1775757,24.4841926,,厦门光莆电子股份有限公司,林瑞梅,1994/12/7 0:00,,115800000,www.goproled.cn
10258187,2.01E+11,300633,开立医疗,2017/12/31,专用设备制造业,C35,广东省深圳市南山区玉泉路毅哲大厦4、5、8、9、10楼,广东省深圳市南山区玉泉路毅哲大厦4、5、8、9、10楼,518052,李浩,0755-26722890,0755-26722850,ir@sonoscape.net,汪阳,91440300743219767A,113.9256192,22.54653755,,深圳开立生物医疗科技股份有限公司,陈志强,2002/9/27 0:00,,400010000,www.sonoscape.com
10261281,2.01E+11,300635,达安股份,2017/12/31,专业技术服务业,M74,广东省广州市白云区广州大道北1421号圣地大厦601房,广东省广州市天河区体育西路103号维多利广场A座20楼,510000,黄曦仪,020-31525672,020-38858516,dadb@gddaan.com,李鸥,9.144E+17,113.3219165,23.18191571,,广东达安项目管理股份有限公司,吴君晔,1998/12/11 0:00,,135680000,www.gddaan.com
10258258,2.01E+11,300636,同和药业,2017/12/31,医药制造业,C27,江西省宜春市奉新县奉新工业园区,江西省宜春市奉新县奉新工业园区,330700,周志承,0795-4605333-8018,0795-4605772,dm@jxsynergy.com,张波,9.13609E+17,115.4135456,28.67437416,,江西同和药业股份有限公司,庞正伟,2004/4/20 0:00,,81298000,www.jxsynergy.com
10261282,2.01E+11,300637,扬帆新材,2017/12/31,化学原料及化学制品制造业,C26,浙江省绍兴市杭州湾上虞经济技术开发区,浙江省杭州市滨江区信诚路31号扬帆大厦五楼,310000,樊相东,0571-87663663,0571-87663663,yfxc@shoufuchem.com,樊相东,91330600745085889D,120.1738606,30.17881465,,浙江扬帆新材料股份有限公司,樊彬,2002/12/24 0:00,,123278000,www.zjyfxc.com
10147185,2.01E+11,300638,广和通,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省深圳市南山区南海大道1057号科技大厦二期A栋501A号,广东省深圳市南山区南海大道1057号科技大厦二期A栋5楼,518067,陈仕江,0755-26520587,0755-26887626,zqb@fibocom.com,曹睿,9144030071524640XY,113.9187134,22.49432153,,深圳市广和通无线股份有限公司,张天瑜,1999/11/11 0:00,,80000000,www.fibocom.com
10147200,2.01E+11,300639,凯普生物,2017/12/31,医药制造业,C27,广东省潮州市经济开发试验区北片高新区D5-3-3-4小区,广东省潮州市经济开发试验区北片高新区D5-3-3-4小区,521000,陈毅,0768-2852923,0768-2852920,zqsw@hybribio.cn,袁娴,91445100751054069P,116.6010699,23.68074189,,广东凯普生物科技股份有限公司,黄伟雄,2003/6/13 0:00,,91017000,www.hybribio.cn
10371806,2.01E+11,300640,德艺文创,2017/12/31,文化艺术业,R87,福建省福州市鼓楼区五四路158号环球广场1701单元,福建省福州市鼓楼区五四路158号环球广场1701单元,350003,张军,0591-87762758,0591-87828800,board@fz-profit.com,陈庚,9.13501E+17,119.3061227,26.09531089,,德艺文化创意集团股份有限公司,吴体芳,1995/7/8 0:00,,80000000,www.fz-profit.com/cn
10208786,2.01E+11,300641,正丹股份,2017/12/31,化学原料及化学制品制造业,C26,江苏省镇江市镇江新区国际化学工业园松林山路南,江苏省镇江市镇江新区国际化学工业园松林山路南,212132,胡国忠,0511-88059006,0511-88059003,stock@zhengdanchem.com,李铁钢,9.13211E+17,119.6138032,32.17406282,,江苏正丹化学工业股份有限公司,曹正国,2007/1/23 0:00,,288000000,www.zhengdanchem.com
10314652,2.01E+11,300642,透景生命,2017/12/31,医药制造业,C27,上海市自由贸易试验区碧波路572弄115号1幢,上海市自由贸易试验区碧波路572弄115号1幢,201203,王小清,021-50495115,021-50270390,info@tellgen.com,陈思菡,91310000756110429R,121.5830059,31.2021471,,上海透景生命科技股份有限公司,姚见儿,2003/11/6 0:00,,60000000,www.tellgen.com
10309925,2.01E+11,300643,万通智控,2017/12/31,汽车制造业,C36,浙江省杭州市余杭区杭州余杭经济技术开发区振兴东路12号,浙江省杭州市余杭区杭州余杭经济技术开发区振兴东路12号,311100,丁茂国,0571-89181292,0571-89361222,dmg@hamaton.com.cn,李滨,91330100609132142D,120.3103066,30.43765512,,万通智控科技股份有限公司,张健儿,1993/12/25 0:00,,200000000,www.hamaton.com.cn
10147345,2.01E+11,300645,正元智慧,2017/12/31,软件和信息技术服务业,I65,浙江省杭州市余杭区文一西路1500号1幢301室,浙江省杭州市文一西路998号海创园18号楼8层,311121,周军辉,0571-88994988,0571-88994793,ir@hzsun.com,姚春梅,9.133E+17,120.0183972,30.28204977,,浙江正元智慧科技股份有限公司,陈坚,2000/3/13 0:00,,66666667,www.hzsun.com
10405107,2.01E+11,300647,超频三,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省深圳市龙岗区天安数码创业园1号厂房A单元07层A701房,广东省深圳市龙岗区天安数码创业园1号厂房A单元07层A701房,518172,王军,0755-89890019,0755-89890117,wj@pccooler.cn,罗丽云,91440300774117464B,114.2165775,22.7207586,,深圳市超频三科技股份有限公司,杜建军,2005/4/27 0:00,,122955000,www.pccooler.cn
10272687,2.01E+11,300648,星云股份,2017/12/31,仪器仪表制造业,C40,福建省福州市马尾区快安马江大道石狮路6号1-4#楼,福建省福州市马尾区石狮路6号星云科技园,350015,许龙飞,0591-28051312,0591-28328898,investment@e-nebula.com,周超,91350100770663716E,119.4157016,26.0267448,,福建星云电子股份有限公司,李有财,2005/1/24 0:00,,67700000,www.e-nebula.com
